cei_id,institution_name,category,state,district,university_affiliation,aishe_code,F_zscore,I_zscore,S_zscore,D_zscore,U_zscore,raw_composite,cei_score,competitiveness_band,verification_status
CEI-IN-EFF5ECCD6B4B,"P.G.K.M.S. Institute of Management,Pune 411011",College,Maharashtra,Pune,,C-41425,-0.3844654463404946,0.24637833743555276,0.7930128330125314,0.16348474927514275,1.2209679062304024,6.3456676451936245,71.8603182123258,Competitive,VERIFIED
CEI-IN-461B7222CA1B,"Bhagwati Institute of Hotel Management Shukrawar Peth, Pune",College,Maharashtra,Pune,,C-42153,-0.3844654463404946,-0.7941498230266734,-1.221032888553935,-0.10572291206056818,-0.4644931464072846,-3.685287192634654,9.22263018674247,Emerging,VERIFIED
CEI-IN-9B93EA1A368C,Faculty of Performing Arts,College,Gujarat,Vadodara,,C-55953,-0.3844654463404946,0.5385708149085201,0.9152068213323149,0.5021149732008771,1.082071152794713,7.861318211677971,79.48991274823325,Competitive,VERIFIED
CEI-IN-AF8A83473F10,B.R. EDUCATION SAMITI,College,Uttarakhand,Haridwar,,C-58990,-0.7599898357893498,-0.004572451016670871,0.6691410348356991,0.3386752516302829,-1.5989582012052632,2.0656788386141516,41.99928935212603,Moderate,VERIFIED
CEI-IN-95CFBA516AF9,sri ram degree college,College,Uttar Pradesh,Sonbhadra,,C-59124,-0.7063434944395133,-1.096776941832368,-0.909732288329789,0.0769821796677708,1.695802061050844,-2.999150554355304,11.705949701922698,Emerging,VERIFIED
CEI-IN-65DF4A45122E,Dr. Radhakrishanan Integrated College,College,Rajasthan,Nagaur,,C-60944,-0.7599898357893498,-0.0951393512902248,-0.24473350529685267,-0.9640380911115458,-1.7351386586332715,-2.5206964412958417,13.60298472107071,Emerging,VERIFIED
CEI-IN-134DB9BC4D6C,KKECS COLLEGE OF NURSING,College,Karnataka,Bengaluru Rural,,C-62160,-0.008941056891639378,0.018102954853970645,-0.0013151185698140476,0.3190172200367051,-1.3978974304182772,3.1481049706212603,49.976311737534054,Moderate,VERIFIED
CEI-IN-75C4BBA489C6,AACHARYA FIRST GRADE COLLEGE,College,Karnataka,Hassan,,C-65866,-0.3844654463404946,-0.4433133182523979,0.00977521349089209,0.8929855504902158,1.4732981727961116,3.4393786353391693,52.17734612499506,Moderate,VERIFIED
CEI-IN-D7BEC990C5F2,"Veerashaiva College, Bellary",College,Karnataka,Ballari,,C-8575,3.1025467413988754,-0.9549608677688994,-1.253444216264801,-0.6598711719897618,-0.7524356139869757,7.358077619303215,77.15267085159303,Competitive,VERIFIED
CEI-IN-505CEC8E632F,M.G.R College,College,Tamil Nadu,Krishnagiri,,C-9539,0.7957540633559075,0.03829287437989899,0.07465627023210696,-0.09950921339012572,0.044497572371032246,6.824456990892272,74.48379328042954,Competitive,VERIFIED
CEI-IN-5583BE21A949,KALYANAM KAROTI,College,Uttar Pradesh,Mathura,,C-72756,-0.3844654463404946,-0.16062226540464694,0.08068956513967236,0.14401281148064057,0.6685103300210686,2.8218128056627574,47.526550594180584,Moderate,VERIFIED
CEI-IN-4DD81B222C75,"SHRI HIRABAI BHARAMA ANNAPPA CHOUGULE ARTS/SCI  COLLEGE,  RAIBAG",College,Karnataka,Belagavi,,C-10050,-0.43811178769033104,0.17517970839187755,-0.23978792393308193,-0.19215725705838171,-0.891915024909829,1.0962837729011512,34.84346006553752,Moderate,VERIFIED
CEI-IN-073B995B6F3E,"KLE SOCIETYS COLLEGE OF EDUCATION, NIPPANI",College,Karnataka,Belagavi,,C-10085,-0.06258739824147593,-0.7964265386223414,-1.5027557210936613,-1.080495426555286,-0.21199008752458554,-4.420232107188947,7.047258083619566,Emerging,VERIFIED
CEI-IN-2EB5219DE4D7,"School of Management, RK University, Rajkot",College,Gujarat,Rajkot,,C-101,-0.1162337395913122,-0.8154543984867618,-0.8675889861230947,0.28978680466765555,0.7915748523243342,-0.35008343520376495,24.953610486004184,Emerging,VERIFIED
CEI-IN-0381F2606314,"KJSS'S SHRI ADAVI SIDDESHWARA ARTS COLLEGE,  ANKALGI",College,Karnataka,Belagavi,,C-10126,0.5811686979565616,-0.4142554224594106,-0.04226636336635281,0.40789623471694963,-0.7521693032476678,4.53399311697728,60.03197915432903,Moderate,VERIFIED
CEI-IN-2D8C0BBC8C0F,"K.L.S.College,",College,Bihar,Nawada,,C-12924,2.5660833279005106,-0.989850215160591,-0.8958538936060002,0.230440024223971,1.3092238432988246,9.04103326967443,84.2788898100991,Competitive,VERIFIED
CEI-IN-636F896309E3,Kamala College of Education,College,Tamil Nadu,Viluppuram,,C-14929,-0.16988008094114876,-1.2895524991523362,-2.1614987470329776,0.5653385003476221,1.4964088141798046,-4.48732594485719,6.859726005764144,Emerging,VERIFIED
CEI-IN-4E362A384737,Madhab Choudhury College,College,Assam,Barpeta,,C-17145,3.424424789497894,0.30283074141913735,0.10582119292391114,-0.42679827014755317,0.8398410137811597,17.280417171768192,97.46732993801571,High,VERIFIED
CEI-IN-B09144A03B15,Progati College,College,Assam,Dhubri,,C-17254,0.6348150393063982,-0.19434006580707106,-0.4801269375730845,0.1725494618497908,-1.5467244081928575,3.258020689858126,50.752102333293855,Moderate,VERIFIED
CEI-IN-2B4F817F1759,"Adarsh Sanskar Vidyalaya, Hasanbagh Road",College,Maharashtra,Nagpur,,C-18830,-0.3844654463404946,-0.07763396036261384,0.35574109774768803,-0.8411678113257528,1.476658410735391,3.0770858328213047,49.431481700817244,Moderate,VERIFIED
CEI-IN-2199A32B4F1C,"Shri Parashuram Sanskrit Mahavidyalaya, Jalalabad",College,Uttar Pradesh,Shahjahanpur,,C-20581,2.458790645200838,-0.029248487322854656,-0.09463702455583536,0.31278675504132536,-0.5728456716569943,12.255396033115169,92.5717556950531,High,VERIFIED
CEI-IN-4AA7AA4BF41B,Maharajahs PG College,College,Andhra Pradesh,Vizianagaram,,C-24057,0.8494004047057437,0.3405273218358689,1.6381951496500564,-0.05402178040115966,-1.4897364436068805,11.01123949198133,90.02329345809152,High,VERIFIED
CEI-IN-DF8DFE69157E,Quba College of Engineering & Technology,College,Andhra Pradesh,Sri Potti Sriramulu Nellore,,C-26931,0.04470528445819717,-0.4531042479366663,-0.40524550361084005,-0.321304851355876,1.6992692339135291,2.366119433785457,44.19045363022622,Moderate,VERIFIED
CEI-IN-55BA7A8EB09D,"Gayatri Degree College, Tirupati   Urban",College,Andhra Pradesh,Chittoor,,C-27737,0.09835162580803358,0.2660445808997528,-0.5546584075962493,-0.6073290339714503,0.9958389003761086,3.2917001873839666,51.05017963599037,Moderate,VERIFIED
CEI-IN-1638E2B4F924,"PMT Memorial college, Kamuthi",College,Tamil Nadu,Ramanathapuram,,C-28530,1.7613882076529637,-0.31565513346152196,-0.6925633788110256,-0.13339592536527467,-0.237305303277244,6.96339581769451,75.15496071696475,Competitive,VERIFIED
CEI-IN-AEBD15FBD6CA,"Govt. Dental College, Amritsar",College,Punjab,Amritsar,,C-29159,2.7270223519500196,0.2365511819532949,0.24326797983565396,-0.3460920166549509,-0.2902486756931385,14.213364151889188,95.21694500375064,High,VERIFIED
CEI-IN-429CEEFF885A,"Pitambara sangeet evam kala Mahavidhyalaya, gwl",College,Madhya Pradesh,Gwalior,,C-29557,-0.3844654463404946,0.31701668240786307,0.20071728622145865,0.2853544143086347,-0.7329956118024054,3.6468403612994202,53.60851198231277,Moderate,VERIFIED
CEI-IN-17409C110B3A,"Agricultural Research Station, Radhanpur",College,Gujarat,Patan,,C-34229,-0.3844654463404946,-0.518627371772597,-0.7354910571237882,-0.502408822322591,-1.1259127028582967,-2.6206759078911306,13.178570018555805,Emerging,VERIFIED
CEI-IN-149FBAC4143D,"Advait Mahila Mahavidyalaya, Dausa",College,Rajasthan,Dausa,,C-38501,-0.27717276364082155,-2.177974659711096,-2.9596605721990468,0.5291496483511365,0.09913842336719228,-10.65742743142158,0.27438904023056576,Emerging,VERIFIED
CEI-IN-1690BC935748,"Govt. College of Physical, Jodhpur",College,Rajasthan,Jodhpur,,C-39057,-0.3844654463404946,0.5818569015619695,-0.34046064643521,-0.5595560956909972,1.664641693561264,3.598053358238868,53.26700619842868,Moderate,VERIFIED
CEI-IN-3F38251EA2D2,"JAI MAA SUDAMI DEVI BALIKA MAHAVIDYALAYA, KHANPUR, GHAZIPUR",College,Uttar Pradesh,Ghazipur,,C-72754,-0.3844654463404946,-0.24558887532120866,-0.442361816746269,-0.5202080702503966,1.1490394087255411,0.6311178549999691,31.62975245765723,Moderate,VERIFIED
CEI-IN-F455F448A586,Radhamadhab Sanskrit College,College,Odisha,Khordha,,C-44085,0.47387601525688877,-0.6340476188377492,-0.9301027186045547,0.9382171456587953,-0.6565415604429112,1.9118275773121072,40.71420111334834,Moderate,VERIFIED
CEI-IN-A7DD7DDADE63,"MB MORE FOUNDATION OF ARTS COMMERCE SCIENCE WOMEN COLLEGE, RAIGAD",College,Maharashtra,Raigad,,C-45212,-0.4917581290401675,-1.0794539093519275,-1.403274781538905,-0.5361197879744788,-0.9944462743191526,-6.355211235857549,3.022227486280548,Emerging,VERIFIED
CEI-IN-A2D97C69B162,"PRADNYA PRATISHTHANS PRADNYA SCHOOL OF BUSINESS MANAGEMENT, PUNE",College,Maharashtra,Pune,,C-45890,-0.3844654463404946,0.5235339373234812,0.8557046365017112,-0.12213846888088514,-0.9655693709985589,5.279334671862646,65.17233210943976,Competitive,VERIFIED
CEI-IN-28B53D81CEE3,Sri Sai Shikshan Sansthan,College,Uttarakhand,Udham Singh Nagar,,C-52326,-0.43811178769033104,-0.05417380024674057,0.6296320599598775,-0.3771586549851665,-1.2463693536559313,2.274467596031344,43.5153381499467,Moderate,VERIFIED
CEI-IN-6ED0696D8481,Mangal Sanskrit Mahavidyalaya,College,Uttar Pradesh,Siddharthnagar,,C-53058,4.39005893379495,0.7112630113020922,0.8751729865535689,0.008829400317649866,1.0177694895332288,24.71952561514616,98.94389829839315,Elite,VERIFIED
CEI-IN-2443E1F622A4,SCPM COLLEGE OF PHARMACY,College,Uttar Pradesh,Gonda,,C-62978,-0.3844654463404946,-0.23209603631798023,0.0801868318220584,-0.8477123867013877,0.9865735248504641,1.5164735571785082,37.877531683051046,Moderate,VERIFIED
CEI-IN-7A75330CB6C5,Bharati College,College,Delhi,West,,C-6399,1.707741866303127,-0.36055205678952007,-0.4273688598739757,-0.3924201732073408,-0.7467315242893667,6.626585558134455,73.47704212562675,Competitive,VERIFIED
CEI-IN-8AE5A8DFACC0,"Ganga Singh College, Chapra",College,Bihar,Saran,,C-6458,2.0832662557519823,0.46088010812071173,1.3249064523733534,-0.3223582342691833,1.4477593202092103,16.79115012415273,97.21860318212325,High,VERIFIED
CEI-IN-BB1F7A276347,INTERNATIONAL BUSINESS COLLEGE PATNA,College,Bihar,Patna,,C-68519,-0.3844654463404946,-1.0689557986459544,-1.7395155121081338,-0.21054716641918633,0.7798102656679766,-5.07667249107363,5.387105689131035,Emerging,VERIFIED
CEI-IN-46F0BD3FC22D,CONSTITUENT GOVERNMENT COLLEGE HASANPUR AMROHA,College,Uttar Pradesh,Amroha,,C-69767,-0.3844654463404946,0.949806380527585,2.0235559141526793,0.6531730956643675,1.3371727372229663,12.42113677795419,92.85404082277232,High,VERIFIED
CEI-IN-0839E562765B,GOBINDA BASUMATARY COLLEGE JARAGURI,College,Assam,Kokrajhar,,C-72558,-0.3844654463404946,0.3210556334223216,-0.18590728580241175,0.30137129248854716,0.3486877260022627,3.44735031612256,52.242488846776425,Moderate,VERIFIED
CEI-IN-DF97974F0C10,"SN COLLEGE, VATAKARA",College,Kerala,Kozhikode,,C-8057,-0.008941056891639378,-1.3307265033637117,-2.055812917592598,-1.0752222576917077,-0.8653182194725613,-7.725991929384721,1.5476331477752774,Emerging,VERIFIED
CEI-IN-E67693164617,"GRAMEENA V V SS EDU COLLEGE, NODAGUNDI",College,Karnataka,Vijayapura,,C-10014,-0.22352642229098516,0.2947553418813186,0.16260110358655924,-0.3047376887457768,1.6289309871575206,5.034682944359263,63.54179004303367,Moderate,VERIFIED
CEI-IN-F99825CFBB26,"JES'S S K A LOKAPUR ARTS/ SCIE / COMM COLLEGE,  ATHANI",College,Karnataka,Belagavi,,C-10035,-0.06258739824147593,-0.4950999935500647,-0.1360903909395204,-0.31333581406219324,-1.0980612990646983,0.49965700589381246,30.70393619961309,Moderate,VERIFIED
CEI-IN-A9D1CC00263C,"C L E SOCIETYS COLLEGE OF EDUCATION, CHIKKODI",College,Karnataka,Belagavi,,C-10052,-0.06258739824147593,-1.4383292057762656,-2.175618365466279,0.48036058846131624,-1.7341281186359077,-7.100831751444778,2.0964112282364087,Emerging,VERIFIED
CEI-IN-F5163A36C024,"THE ADARSH EDU., SOCIETY'S ADARSH ARTS/COMM COLLEGE,SAVADATTI",College,Karnataka,Belagavi,,C-10070,-0.27717276364082155,0.04464042494529962,-0.4114380592405286,-0.345283373560009,0.2407861342474479,1.482977548417293,37.65249318962454,Moderate,VERIFIED
CEI-IN-1F48E7A012A2,"KLE'S BAAVPRBHU KORE BBA COLLEGE,  CHIKKODI",College,Karnataka,Belagavi,,C-10071,-0.22352642229098516,1.0082540812403482,1.4980763118381693,0.6127844132180491,0.31425421732827546,10.926584674091075,89.82391724900312,Competitive,VERIFIED
CEI-IN-A628EDBC7D1B,"ACHARY DESHBHSHANE COLLEGE OF EDUCATION, BEDIHAL",College,Karnataka,Belagavi,,C-10106,-0.1162337395913122,-0.48572482283779106,-0.7503459915859841,-0.7938169595248268,-0.5985740404138425,-1.5992748105674837,17.96754708042165,Emerging,VERIFIED
CEI-IN-7E46895F7B57,"Devi Sharan Degree College, Parsauna (Kolhui), Maharajganj",College,Uttar Pradesh,Mahrajganj,,C-14249,-0.3844654463404946,0.16278215387251266,0.6840687983930417,0.5837959663563766,-1.176877762480114,4.582305520093116,60.39322515693474,Moderate,VERIFIED
CEI-IN-0E8E42C3BD4C,C.S.M. College of Education,College,Tamil Nadu,Cuddalore,,C-14415,-0.33081910499065814,-0.45056794078971385,-0.535433964346115,0.5195331870084098,-0.25222316631048863,0.3414633147769227,29.557029491886773,Moderate,VERIFIED
CEI-IN-43FE2A12E847,"K. Ramesh Thavad Physical Education College, Rajiv Nagar",College,Maharashtra,Nagpur,,C-18563,-0.3844654463404946,0.8612247858313085,1.080933775134166,0.0887937489022646,-0.23061456608664085,7.685846862108774,78.74965454617238,Competitive,VERIFIED
CEI-IN-0BB691EBA76B,"B.M. College, Koliha Pur, Pulgaon, Durg",College,Chhattisgarh,Durg,,C-21677,-0.3844654463404946,-0.22350646754546818,-0.18693406192711512,-0.6245634320492517,1.2172653404793603,1.2939973655594548,36.256859726005764,Moderate,VERIFIED
CEI-IN-988AAC87E420,Pt. Lalit Mohan Sharma Government Post Graduate College Rishikesh,College,Uttarakhand,Dehradun,,C-24679,1.6004491836034545,-0.15589713172143507,0.42770533157473467,0.44512706708403343,-1.0923884111977231,10.003744862983282,87.31690947135694,Competitive,VERIFIED
CEI-IN-C86901601490,Maharshi Womens TT College,College,Rajasthan,Rajsamand,,C-26601,-0.27717276364082155,0.8208952289716294,0.4106400865980078,-0.12836692550367665,0.14810936274717978,6.138244359907229,70.66406095779541,Competitive,VERIFIED
CEI-IN-71B6DBFF1597,"JN Kalavidyalaya, Gadag",College,Karnataka,Gadag,,C-26707,1.224924794154599,-1.2390566351246401,-1.6861353285758192,0.021999838331794832,1.4647478994707812,1.2041131680476298,35.62122468316949,Moderate,VERIFIED
CEI-IN-037DA55414A8,"M.G. Memorial College, Jetsar",College,Rajasthan,Ganganagar,,C-40738,-0.06258739824147593,-0.7187111108676159,-0.8462587977721467,-0.3260048641987685,-0.9837654844140108,-1.9864707336056604,15.983655098898497,Emerging,VERIFIED
CEI-IN-24940B7658B3,"Bansilal Ramnath Agarwal Charitable Trusts Vishwakarama Institute of Technology, Apper Indiranagar, Pune  411037",College,Maharashtra,Pune,,C-41351,1.0639857701050899,0.4903674262324453,0.2437469023245859,0.5598183071010675,0.5770597776404901,10.824562121233985,89.55150223064472,Competitive,VERIFIED
CEI-IN-FA47370A712A,"Centre for Rheumatic Diseases, Camp,Pune 411001",College,Maharashtra,Pune,,C-41732,-0.3844654463404946,-0.4212303814533042,-0.0465694413622688,-0.06427517968791813,-0.07812814229981596,0.8943127150506253,33.46756682064037,Moderate,VERIFIED
CEI-IN-D45F1A1CE62A,"M E S S IDEAL INSTITUTE OF MANAGEMENT AND COMPUTER APPLICATION TECHNICAL CAMPUS, PUNE",College,Maharashtra,Pune,,C-46649,-0.3844654463404946,1.4270645986030002,2.306822940304693,0.19099610464523442,-1.54520383438125,11.76042230350057,91.62027715267085,High,VERIFIED
CEI-IN-9CFECC299C35,"SRAJAN INSTITUTE OF MANAGEMENT AND TECHNOLOGY, BAREILLY",College,Uttar Pradesh,Bareilly,,C-46730,-0.33081910499065814,-0.22283469122564123,0.1502252974312816,-0.26931449656235146,-0.7176322237293057,1.4277819169488595,37.285325121402344,Moderate,VERIFIED
CEI-IN-10BC67774DB3,"SURYA COLLEGE OF PHARMACY , LUCKNOW",College,Uttar Pradesh,Lucknow,,C-46946,-0.3844654463404946,-0.02089518025486478,0.4849998481935424,-0.022280053939012945,0.5032440016484723,3.9632276479891067,55.983260294524065,Moderate,VERIFIED
CEI-IN-6810A4848A33,SEVA VARATI B ED COLLEGE,College,West Bengal,Murshidabad,,C-48713,-0.4917581290401675,0.4136794876873384,0.6505949952179403,-0.517874394348743,-0.3386941760129728,3.962112698072217,55.977338228907584,Moderate,VERIFIED
CEI-IN-5F4E408347C6,BAUHRE HARI SINGH COLLEGE,College,Uttar Pradesh,Aligarh,,C-51259,-0.5990508117398404,-0.20935606047217772,-0.27243369664316,-0.2054282943050323,-1.3690247459697864,-1.042915432334797,20.869359232500294,Emerging,VERIFIED
CEI-IN-CC5747B44C3F,baihar institute of computer education,College,Madhya Pradesh,Balaghat,,C-53687,-0.43811178769033104,-0.40342805162342665,-0.3970636145164037,0.06300248676189593,-0.6172875888377669,-0.4269564765060134,24.49366338979036,Emerging,VERIFIED
CEI-IN-1D438BF573FA,CH. SOBRAN SINGH MAHAVIDHYALAYA,College,Uttar Pradesh,Mainpuri,,C-57553,-0.6526971530896769,-1.090079958342313,-1.1656569516421122,-0.5793492595884353,1.1743340980568548,-4.755082328733879,6.2201429191835444,Emerging,VERIFIED
CEI-IN-8D0E6AFCB722,NAMO INSTITUTE OF COMPUTER TECHNOLOGY,College,Madhya Pradesh,Sidhi,,C-59254,-0.3844654463404946,0.3289769902005746,0.030432253253330474,0.694873552868274,-1.6437455559502492,3.0909460284393324,49.55189703501915,Moderate,VERIFIED
CEI-IN-E04F66CACC83,Baba Ramcheej Mahila Mahavidyalaya,College,Uttar Pradesh,Ghazipur,,C-62345,-0.7599898357893498,0.1481451252947452,-0.03286596416490935,0.3825952851085481,0.011385393795428397,1.872554775246221,40.41809783252398,Moderate,VERIFIED
CEI-IN-8B0A846F8E8A,PHULO JHANO MEDICAL COLLEGE,College,Jharkhand,Dumka,,C-64387,-0.8672825184890227,0.07843562968936074,0.7613114656531591,0.5770705677231348,1.47206249627012,4.789957573946548,61.828339057996764,Moderate,VERIFIED
CEI-IN-43BCE7118B91,RAJKIYA MAHAVIDYALAY PAHI CHITRAKOOT,College,Uttar Pradesh,Chitrakoot,,C-67986,-0.3844654463404946,-0.0067825622619070375,0.6974002091624164,-0.2753130228016129,0.7880163985039288,4.4489143735620775,59.39831813336491,Moderate,VERIFIED
CEI-IN-FB0B95BC3265,NAWJAN INSTITUTE OF NURSING,College,West Bengal,North 24 Parganas,,C-71016,-0.3844654463404946,-1.1448946698131401,-2.095517047387325,0.14028993309316765,-0.1038948797549957,-6.4434511938794765,2.8939160645899955,Emerging,VERIFIED
CEI-IN-D041EFE09E99,MURLI MEMORIAL COLLEGE OF PHARMACY,College,Rajasthan,Sikar,,C-71990,-0.3844654463404946,-0.47661686072348636,-0.2957217266750638,0.36433477720361457,0.7620448623138053,1.272503274049845,36.09301591061629,Moderate,VERIFIED
CEI-IN-65BDDBBFC352,RAMYASH LAW COLLEGE,College,Uttar Pradesh,Prayagraj,,C-72763,-0.3844654463404946,1.8489293853526796,2.0835852616673916,-0.7161604397410645,-1.1097498226973064,11.461924387257898,91.00635635042836,High,VERIFIED
CEI-IN-21F5F9C877A9,"BLDE Association's New Arts College, Tikota",College,Karnataka,Vijayapura,,C-10016,1.8150345490028006,0.21286102743634636,1.1913276458274413,-0.1794329674972509,1.0214222876594563,14.631195157961065,95.61569742192744,High,VERIFIED
CEI-IN-7DB779DA1D25,"KLE'S G I BAGEWADI BBA COLLEGE,  NIPPANI",College,Karnataka,Belagavi,,C-10017,-0.27717276364082155,-0.7862969935508087,-1.048027181541853,1.4428132886850544,0.9736811484972524,0.35961703020799796,29.695211022938135,Moderate,VERIFIED
CEI-IN-A13180834748,"Maratha Mandal's Arts, Commerce, Science, and Home Science College, Belgaum",College,Karnataka,Belagavi,,C-10040,0.9566930874054169,-1.51313984710494,-2.2008771362345394,0.12122400723914327,0.628481843401473,-2.4257079250988856,13.98199692052588,Emerging,VERIFIED
CEI-IN-9CAE2A6402B9,"SMYK  GOVERNMENT FIRST  GRADE COLLEGE, TELASANG",College,Karnataka,Belagavi,,C-10053,-0.22352642229098516,-0.21773351440953703,-0.7060780531758911,-1.258822092427102,0.17409900706170384,-1.1504819493699432,20.277152670851592,Emerging,VERIFIED
CEI-IN-D0BB81CFAE83,"CHAUSON EDUCATION COLLEGE, CHIKKODI (PG)",College,Karnataka,Belagavi,,C-10063,0.9566930874054169,0.3551813012349525,0.5178489195847849,-0.159483837475387,0.4955191562320854,9.760890092640325,86.58652137865688,Competitive,VERIFIED
CEI-IN-F04B124F0DC0,"GOKAK EDUCATION SOCIETYS COLLEGE OF EDUCATION, GOKAK",College,Karnataka,Belagavi,,C-10075,-0.1162337395913122,-0.24815303200579472,-0.4060846478899137,-0.5456212482971784,-1.2844869480851557,-0.1720600493130635,26.063010778159423,Moderate,VERIFIED
