id,stableKey,name,state,city,aisheCode,website_present,courses_present,fees_present,fees_verified,rankings_present,placements_present,seats_present,cutoffs_present,source_metadata_present,truth_grade,frontend_fee_visible,frontend_placement_visible,frontend_ranking_visible,num_courses,num_rankings,num_placement_fields,num_fee_fields,num_cutoffs,num_seats
"C-16882","C-16882","Manjunatha Pai Memorial Govt. First Grade College of Professional & Business Management, Karkala - 574104","Karnataka","","C-16882","true","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"C-16883","C-16883","Besant Evening College, Mangalore-575003","Karnataka","","C-16883","true","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"C-16886","C-16886","Sarvodaya College of Education, Virajpet-571218","Karnataka","","C-16886","true","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"C-16887","C-16887","Bhuvanendra College, Karkala - 574104","Karnataka","","C-16887","true","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"C-16888","C-16888","Shree Dharmasthala Manjunatheshwara College of Education, Ujire, Belthangady","Karnataka","","C-16888","true","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"C-16889","C-16889","Sri Sharada Women's College, Sullia-574239","Karnataka","","C-16889","true","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"C-15399","C-15399","CH. RAM PRAKASH YADAV MAHAVIDHALAYA, TULSINAGAR, KASGANJ","Uttar Pradesh","","C-15399","true","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"C-16890","C-16890","A.J. Institute of Management, Kottara Chowki, Bypass, Ashoknagar, Mangalore","Karnataka","","C-16890","true","","true","","true","","","","true","legacy","true","","true","","1","","6","",""
"C-16891","C-16891","Moti Mahal College, Falnir Road, Mangalore-575001","Karnataka","","C-16891","true","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"C-16894","C-16894","Govt. First Grade College, Vittala, Bantwal - 574243","Karnataka","","C-16894","true","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"C-16896","C-16896","Govt. First Grade College, Hiriadka-576113","Karnataka","","C-16896","true","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"C-16898","C-16898","Prasanna College of Education, Ujire-574240","Karnataka","","C-16898","true","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"C-16899","C-16899","Govt. First Grade College, Kavoor, Mangalore","Karnataka","","C-16899","true","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"C-16900","C-16900","Hira Women's College, Permannur Post, Babbukatte, Mangalore","Karnataka","","C-16900","true","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"C-16902","C-16902","Alvas College of Physical Education, Sundari Ananda Alva Campus, Moodabidri-574227","Karnataka","","C-16902","true","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"C-16904","C-16904","Shri Kalavara Varadaraj M. Shetty Govt. First Grade College, Kundapura, Post:Koteshwara, Udupi District, PIN-576222","Karnataka","","C-16904","true","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"C-16905","C-16905","Dr. M.V. Shetty College of Speech & Hearing Institute of Health Science, Vidyanagar, Panjimogaru, P.O., Kulur, Mangalore","Karnataka","","C-16905","true","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"C-15401","C-15401","R.B.S COLLEGE MADORA MAHARAN,MATHURA","Uttar Pradesh","","C-15401","true","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"C-16906","C-16906","Dr. M.V. Shetty Institute of Professional Sciences and Management, Mangaluru","Karnataka","","C-16906","true","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"C-16907","C-16907","Govt. First Grade College, Madikeri, Coorg","Karnataka","","C-16907","true","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"C-16908","C-16908","Nitte Institute of Speech & Hearing Medical Science Complex, Nithyananda Nagar, Deralakatte, Mangalore-574160","Karnataka","","C-16908","true","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"C-16909","C-16909","Poornaprajna College, Udupi - 576102","Karnataka","","C-16909","true","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"C-16911","C-16911","Govt First Grade College and Centre for Post Graduate Studies   Thenkanidiyur","Karnataka","","C-16911","true","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"C-16912","C-16912","Sri Dhawala College, Moodabidri - 574227","Karnataka","","C-16912","true","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"C-16913","C-16913","Govt. First Grade College, Siddakatte, Bantwal","Karnataka","","C-16913","true","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"C-16915","C-16915","Sri Venkaramana Swamy College, Bantwal-574211","Karnataka","","C-16915","true","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"C-16916","C-16916","Laxmi memorial College of Hotel Management, near Besant college, Kalakunja road, Mangalore","Karnataka","","C-16916","true","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"C-16917","C-16917","Shree Bharathi College, Vivekananda Road, Nanthoor, Mangalore","Karnataka","","C-16917","true","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"C-15402","C-15402","GOVT.COLLEGE TAPPAL,ALIGARH","Uttar Pradesh","","C-15402","true","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"C-16918","C-16918","Shree Devi College, Mangalore","Karnataka","","C-16918","true","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"C-16923","C-16923","Sri Rama First Grade College, Hanuman Nagarm Kalladka, Bantwal Taluk","Karnataka","","C-16923","true","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"C-16925","C-16925","Sri Ram Kunjeshwara College, Ramakunja Post, Puttur-5742141","Karnataka","","C-16925","true","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"C-16927","C-16927","Sri Devi College of Interior Design, Poonja Building, Lalbagh, Mangalore-575003","Karnataka","","C-16927","true","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"C-16929","C-16929","Govt. First Grade College, Punjalkatte, Belthangady","Karnataka","","C-16929","true","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"C-16930","C-16930","Meridian College, Shanthi Kendra, Opposite Fathima Retreat, House Valencia, Mangalore-2","Karnataka","","C-16930","true","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"C-16931","C-16931","Govinda Dasa College, Surathkal- 575014","Karnataka","","C-16931","true","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"C-16932","C-16932","Govt. First Grade College, Uppinangady-574241","Karnataka","","C-16932","true","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"C-16933","C-16933","Sri Devi College of Hotel Management, Maina Towers, Ballal Bagh, Mangalore-575003","Karnataka","","C-16933","true","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"C-16934","C-16934","Canara College, Mangalore-575003","Karnataka","","C-16934","true","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"C-15403","C-15403","MATA SURAJ MUKHI GIRLS DEGREE COLLEGE OF COMMERCE & ECONOMICS SHADARA, AGRA","Uttar Pradesh","","C-15403","true","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"C-16937","C-16937","Govt. First Grade College, Shankaranarayana- 567227","Karnataka","","C-16937","true","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"C-16938","C-16938","Govt. College, Hebri","Karnataka","","C-16938","true","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"C-16940","C-16940","St. Mary's Syrian College, Brahmavar-576213","Karnataka","","C-16940","true","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"C-16942","C-16942","Mar Ivanios College of Education, Kunthoor, Perabe, Puttur Taluk-574285","Karnataka","","C-16942","true","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"C-16944","C-16944","Sri Poornaprajna Evening College, Udupi-576101","Karnataka","","C-16944","true","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"C-16946","C-16946","St. Anne's Degree College, Virajpet, Coorg","Karnataka","","C-16946","true","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"C-16949","C-16949","Amrutha College of Education, Padil, Mangalore","Karnataka","","C-16949","true","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"C-16951","C-16951","Govt. First Grade College, Kaup","Karnataka","","C-16951","true","true","true","","","true","","","true","legacy","true","","","6","","1","6","",""
"C-16953","C-16953","KUKKE SRI SUBRAHMANYESHWARA COLLEGE, SUBRAHMANYA","Karnataka","","C-16953","true","true","true","","","true","","","true","legacy","true","","","6","","1","6","",""
"C-16954","C-16954","St. Joseph's Degree College, Choudlu Village, Somavarpet-571236","Karnataka","","C-16954","true","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"C-15405","C-15405","B.S.A COLLEGE,MATHURA","Uttar Pradesh","","C-15405","true","","true","true","","true","","","true","official_verified","true","","","","","1","6","",""
"C-16955","C-16955","Carmel College, Modankaup, Bantwal Taluk","Karnataka","","C-16955","true","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"C-16956","C-16956","Crossland College, Chanthur, P.B.No.7, Brahmavar-576213","Karnataka","","C-16956","true","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"C-16957","C-16957","Mangalore Academy of Professional Studies, Vyasa Nagara, Behind KPT Ground, Kadri Hill, Mangalore","Karnataka","","C-16957","true","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"C-16958","C-16958","Sharada College, Devinagara, Talapady, Mangalore - 575023","Karnataka","","C-16958","true","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"C-16959","C-16959","Richard Almeda Memorial College, Navunda, Kundapura","Karnataka","","C-16959","true","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"C-16961","C-16961","Cauvery College, Gonikoppal - 571213","Karnataka","","C-16961","true","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"C-16963","C-16963","Milagres College, Kallianpur-576114","Karnataka","","C-16963","true","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"C-16964","C-16964","Krishnabai Vasudeva Shenoy Memorial College, Katapadi, Udupi","Karnataka","","C-16964","true","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"C-16966","C-16966","Manel Srinivas Nayak Institute of Management, Bondel, Mangalore","Karnataka","","C-16966","true","","true","","true","","","","true","legacy","true","","true","","1","","6","",""
"C-16968","C-16968","Vivekananda College of Education, Puttur","Karnataka","","C-16968","true","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"C-15406","C-15406","DR. RAM KUMAR GAYATRI DEVI MAHAVIDHALAYA,RAJA KA RAMPUR,ETAH","Uttar Pradesh","","C-15406","true","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"C-16970","C-16970","Akshaya College, Puttur","Karnataka","","C-16970","true","true","true","","","true","","","true","legacy","true","","","6","","1","6","",""
"C-16972","C-16972","P.A. First Grade College, Kairangala, Nadupadvu, Bantwal Taluk","Karnataka","","C-16972","true","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"C-16973","C-16973","St. Aloysius Institute of Education, Mangalore","Karnataka","","C-16973","true","","true","","","true","","","true","legacy","true","","","","","1","5","",""
